status,event_id,change_kind,english_name,chinese_name,gazette_date,gazette_notice,notice_no
skipped_covered,,,TIN SAM STREET,田心街,2006-09-29,6309,
skipped_covered,,,TIN SAU ROAD,天秀路,2000-07-07,4391,
skipped_covered,,,TIN SHEK ROAD,田石路,1991-07-05,2294,
skipped_covered,,,TIN SHING ROAD,天城路,1991-12-13,4467,
skipped_covered,,,TIN SHING ROAD,天城路,1992-02-28,697,
skipped_covered,,,TIN SHUI PATH,天瑞徑,2017-11-10,8364,
skipped_covered,,,TIN SHUI ROAD,天瑞路,1992-02-28,697,
skipped_covered,,,TIN SHUI ROAD,天瑞路,2000-07-07,4391,
skipped_covered,,,TIN SHUN LANE,天順里,1992-02-28,697,
skipped_covered,,,TIN TAN STREET,天壇街,1992-02-28,697,
skipped_covered,,,TIN TEI YAN ROAD,天地人路,1996-02-16,804,
skipped_covered,,,TIN TO STREET,天桃街,1992-02-28,697,
skipped_covered,,,TIN TSZ ROAD,天慈路,1992-02-28,697,
skipped_covered,,,TIN WAH ROAD,天華路,1992-02-28,697,
skipped_covered,,,TIN WAH ROAD,天華路,2003-01-30,655,
skipped_covered,,,TIN WAH ROAD,天華路,2013-05-10,2719,
skipped_covered,,,TIN WAN CLOSE,田灣徑,1966-08-19,2126,
skipped_covered,,,TIN WAN HILL ROAD,田灣山道,1966-08-19,2126,
skipped_covered,,,TIN WAN HILL ROAD,田灣山道,1980-02-15,514,
skipped_covered,,,TIN WAN PRAYA ROAD,田灣海旁道,1980-02-15,514,
skipped_covered,,,TIN WAN PRAYA ROAD,田灣海旁道,1999-05-14,2686,
skipped_covered,,,TIN WAN STREET,田灣街,1956-07-06,849,
skipped_covered,,,TIN WAN STREET,田灣街,1966-08-19,2126,
skipped_covered,,,TIN WAN STREET,田灣街,2024-05-03,2573,
skipped_covered,,,TIN WING ROAD,天榮路,1992-02-28,697,
skipped_covered,,,TIN WO ROAD,田禾路,2022-10-07,5717,
skipped_covered,,,TIN WU ROAD,天湖路,1991-12-13,4467,
skipped_covered,,,TIN YAN ROAD,天恩路,1992-02-28,697,
skipped_covered,,,TIN YAN ROAD,天恩路,1998-05-29,2632,
skipped_covered,,,TIN YAN ROAD,天恩路,2016-09-23,5399,
skipped_covered,,,TIN YING PATH,天影徑,2017-11-10,8364,
skipped_covered,,,TIN YING ROAD,天影路,1992-02-28,697,
skipped_covered,,,TIN YING ROAD,天影路,2003-01-30,655,
skipped_covered,,,TIN YIP ROAD,天業路,2000-07-07,4391,
skipped_covered,,,TIN YIU ROAD,天耀路,1991-12-13,4467,
skipped_covered,,,TIN YUET ROAD,天月路,2003-01-30,655,
skipped_covered,,,TING FU STREET,定富街,1968-11-22,2411,
skipped_covered,,,TING FUNG STREET,定豐街,1970-03-06,535,
skipped_covered,,,TING HING ROAD,汀慶路,2000-05-05,2807,
skipped_covered,,,TING KOK ROAD,汀角路,1970-04-03,713,
skipped_covered,,,TING KOK ROAD,汀角路,2009-03-06,1502,
skipped_covered,,,TING KWAI FONG STREET,丁貴坊街,1983-06-03,1753,
skipped_covered,,,TING KWOK STREET,定國街,1970-03-06,535,
skipped_covered,,,TING LAI ROAD,汀麗路,1991-06-07,1959,
skipped_covered,,,TING ON STREET,定安街,1968-11-22,2411,
skipped_covered,,,TING TAI ROAD,汀太路,1990-08-03,2775,
skipped_covered,,,TING WO LANE,庭和里,1993-02-19,554,
skipped_covered,,,TING YAT ROAD,汀逸路,2010-12-03,7631,
skipped_covered,,,TING YIP STREET,定業街,1968-11-22,2411,
skipped_covered,,,TING YUE SQUARE,定裕坊,1971-07-23,1641,
skipped_covered,,,TIP KING ROAD,蝶景路,1994-07-29,2829,
skipped_covered,,,TIT SHU STREET,鐵樹街,1980-03-07,727,
skipped_covered,,,TO FUK ROAD,多福道,1987-09-11,3005,
skipped_covered,,,TO FUNG SHAN ROAD,道風山路,1994-07-29,2828,
skipped_covered,,,TO KWA WAN ROAD,土瓜灣道,1926-02-12,68,
skipped_covered,,,TO KWA WAN ROAD,土瓜灣道,1926-04-16,202,
skipped_covered,,,TO LAI ROAD,桃勵路,2013-02-08,748,
skipped_covered,,,TO LI TERRACE,桃李臺,1926-01-29,46,
skipped_covered,,,TO LOK ROAD,陶樂路,1993-07-09,2388,
skipped_covered,,,TO SHEK PATH,多石徑,2010-04-09,2046,
skipped_covered,,,TO SHEK STREET,多石街,1996-11-01,5063,
skipped_covered,,,TO SHEK STREET,多石街,2010-04-09,2046,
skipped_covered,,,TO WAH ROAD,渡華路,1998-05-22,2488,
skipped_covered,,,TO YUEN STREET,桃源街,1964-01-10,77,
skipped_covered,,,TO YUEN STREET,桃源街,1988-11-25,4046,
skipped_covered,,,TOLO HIGHWAY,吐露港公路,1985-08-30,2853,
skipped_covered,,,TONG BIN LANE,塘邊徑,1968-11-29,2445,
skipped_covered,,,TONG CHONG STREET,糖廠街,1960-11-04,1673,
skipped_covered,,,TONG CHUN STREET,唐俊街,1998-06-26,3110,
skipped_covered,,,TONG CHUN STREET,唐俊街,2000-10-20,6852,
skipped_covered,,,TONG CHUN STREET,唐俊街,2003-02-14,934,
skipped_covered,,,TONG CHUN STREET,唐俊街,2012-04-20,2687,
skipped_covered,,,TONG HANG ROAD,塘亨路,1990-11-30,4336,
skipped_covered,,,TONG HANG ROAD,塘亨路,2020-10-23,6117,
skipped_covered,,,TONG MI ROAD,塘尾道,1923-09-28,411,
skipped_covered,,,TONG MI ROAD,塘尾道,1966-02-11,420,
skipped_covered,,,TONG MING STREET,唐明街,1998-06-26,3110,
skipped_covered,,,TONG SHUI ROAD,糖水道,1933-07-28,511,
skipped_covered,,,TONG TAI ROAD,唐泰路,1994-09-16,3496,
skipped_covered,,,TONG TAK STREET,唐德街,1998-06-26,3110,
skipped_covered,,,TONG YAM STREET,棠蔭街,1964-01-10,77,
skipped_covered,,,TONG YAN SAN TSUEN INTERCHANGE,唐人新村交匯處,1991-06-28,2214,
skipped_covered,,,TONG YAN SAN TSUEN ROAD,唐人新村路,1985-09-13,3022,
skipped_covered,,,TONG YAN SAN TSUEN ROAD,唐人新村路,1987-05-08,1540,
skipped_covered,,,TONG YAN SAN TSUEN WEST ROAD,唐人新村西路,2012-12-14,8052,
skipped_covered,,,TONG YIN LANE,唐賢里,1999-04-30,2382,
skipped_covered,,,TONG YIN STREET,唐賢街,1998-06-26,3110,
skipped_covered,,,TONG YIN STREET,唐賢街,2003-02-14,934,
skipped_covered,,,TONG YIN STREET,唐賢街,2012-12-14,8051,
skipped_covered,,,TONKIN STREET,東京街,1934-02-09,91,
skipped_covered,,,TONKIN STREET WEST,東京街西,1998-07-03,3230,
skipped_covered,,,TONNOCHY ROAD,杜老誌道,1929-06-14,312,
skipped_covered,,,TONNOCHY ROAD,杜老誌道,1972-07-07,1666,
skipped_covered,,,TOSCANA DRIVE,意濤徑,2024-04-26,2409,
skipped_covered,,,TOWN PARK ROAD NORTH,公園北路,1987-07-24,2387,
skipped_covered,,,TOWN PARK ROAD SOUTH,公園南路,1987-07-24,2387,
skipped_covered,,,TRADEMART DRIVE,展貿徑,1996-04-12,1658,
skipped_covered,,,TRAMWAY LANE,纜車里,2015-06-12,4274,
skipped_covered,,,TRAMWAY PATH,纜車徑,1975-10-17,2273,
skipped_covered,,,TREGUNTER PATH,地利根德里,1958-06-27,865,
skipped_covered,,,TRUE LIGHT LANE,真光里,1960-11-18,1755,
skipped_covered,,,TRUE LIGHT LANE,真光里,1980-04-18,1164,
skipped_covered,,,TSAN TUEN ROAD,贊端路,1985-07-05,2166,
skipped_covered,,,TSANG TSUI ROAD,曾嘴路,1993-02-12,479,
skipped_covered,,,TSAP FAI STREET,集輝街,1935-05-03,351,
skipped_covered,,,TSAP TSEUNG STREET,集祥街,1930-03-07,138,
skipped_covered,,,TSAT PO STREET,七寶街,1961-09-08,1577,
skipped_covered,,,TSAT TSZ MUI ROAD,七姊妹道,1939-12-15,1179,
skipped_covered,,,TSAT TSZ MUI ROAD,七姊妹道,1976-03-12,580,
skipped_covered,,,TSE WAI AVENUE,紫葳路,1970-03-06,536,
skipped_covered,,,TSENG CHOI STREET,井財街,1984-11-30,3531,
skipped_covered,,,TSEUK KIU STREET,雀橋街,1964-01-10,77,
skipped_covered,,,TSEUK LUK STREET,爵祿街,1961-09-08,1577,
skipped_covered,,,TSEUNG KWAN O ROAD,將軍澳道,1992-04-10,1269,
skipped_covered,,,TSEUNG KWAN O ROAD,將軍澳道,2020-11-20,6776,
skipped_covered,,,TSEUNG KWAN O TUNNEL ROAD,將軍澳隧道公路,1990-10-19,3763,
skipped_covered,,,TSEUNG KWAN O TUNNEL ROAD,將軍澳隧道公路,1995-04-13,1315,
skipped_covered,,,TSEUNG KWAN O TUNNEL ROAD,將軍澳隧道公路,2005-09-30,4965,
skipped_covered,,,TSEUNG LAM HIGHWAY,將藍公路,2022-11-25,6835,
skipped_covered,,,TSING BIK STREET,青碧街,1990-03-02,776,
skipped_covered,,,TSING CHAU STREET,青州街,1926-06-25,342,
skipped_covered,,,TSING CHAU STREET,青州街,1931-10-30,694,
skipped_covered,,,TSING CHIN STREET,青芊街,1986-09-12,3157,
skipped_covered,,,TSING CHUEN WAI ROAD,青磚圍路,1993-12-10,4542,
skipped_covered,,,TSING CHUEN WAI ROAD,青磚圍路,1996-02-16,807,
skipped_covered,,,TSING CHUI PATH,青翠徑,1986-08-15,2819,
skipped_covered,,,TSING CHUNG KOON ROAD,青松觀路,1986-08-15,2819,
skipped_covered,,,TSING CHUNG PATH,青松徑,1984-11-30,3531,
skipped_covered,,,TSING FAT LANE,青發里,1999-08-13,4641,
skipped_covered,,,TSING FAT STREET,青發街,1990-03-02,776,
skipped_covered,,,TSING FAT STREET,青發街,2001-04-12,2402,
skipped_covered,,,TSING FUK LANE,青福里,1992-05-29,1862,
skipped_covered,,,TSING FUNG STREET,清風街,1926-06-11,318,
skipped_covered,,,TSING HA LANE,青霞里,1990-03-02,776,
skipped_covered,,,TSING HA LANE,青霞里,1994-07-29,2830,
skipped_covered,,,TSING HANG PATH,青杏徑,1984-11-30,3531,
skipped_covered,,,TSING HANG PATH,青杏徑,1986-08-15,2819,
skipped_covered,,,TSING HO SQUARE,青河坊,1984-11-30,3531,
skipped_covered,,,TSING HOI CIRCUIT,青海圍,1984-11-30,3531,
skipped_covered,,,TSING HUNG ROAD,青鴻路,2003-08-29,5945,
skipped_covered,,,TSING KEUNG STREET,青強街,1988-07-22,2353,
skipped_covered,,,TSING KING ROAD,青敬路,1989-08-11,2752,
skipped_covered,,,TSING KING ROAD,青敬路,1996-05-17,2188,
skipped_covered,,,TSING KO ROAD,青高路,2004-12-17,8103,
skipped_covered,,,TSING KWAI HIGHWAY,青葵公路,1997-08-29,1008,
skipped_covered,,,TSING KWAI HIGHWAY,青葵公路,2001-08-03,4785,
skipped_covered,,,TSING KWAI HIGHWAY,青葵公路,2002-02-22,1175,
skipped_covered,,,TSING KWAI PATH,青葵徑,1984-11-30,3531,
skipped_covered,,,TSING LAM ROAD,青欖路,1999-09-03,5149,
skipped_covered,,,TSING LING PATH,青菱徑,1984-11-30,3531,
skipped_covered,,,TSING LONG HIGHWAY,青朗公路,1998-11-06,5414,
skipped_covered,,,TSING LUK STREET,青綠街,1986-09-12,3157,
skipped_covered,,,TSING LUK STREET,青綠街,1991-02-22,648,
skipped_covered,,,TSING LUN ROAD,青麟路,1986-08-15,2819,
skipped_covered,,,TSING LUN ROAD,青麟路,1990-11-30,4336,
skipped_covered,,,TSING LUN ROAD,青麟路,1997-06-27,3222,
skipped_covered,,,TSING LUNG ROAD,青龍路,1984-11-30,3530,
skipped_covered,,,TSING MIN PATH,青棉徑,1984-11-30,3531,
skipped_covered,,,TSING MUI STREET,清梅街,1991-03-28,1088,
skipped_covered,,,TSING NAM STREET,青南街,1986-09-12,3157,
skipped_covered,,,TSING ON STREET,靜安街,1963-10-11,2014,
skipped_covered,,,TSING PAK PATH,青柏徑,1984-11-30,3531,
skipped_covered,,,TSING PAK PATH,青柏徑,1992-05-29,1862,
skipped_covered,,,TSING SAN PATH,青新徑,1986-08-15,2819,
skipped_covered,,,TSING SHA HIGHWAY,青沙公路,2008-02-01,756,
skipped_covered,,,TSING SHA HIGHWAY,青沙公路,2009-12-18,7995,
skipped_covered,,,TSING SHAN MONASTERY PATH,青山寺徑,2005-03-18,1294,
skipped_covered,,,TSING SHAN SQUARE,青山坊,1984-11-30,3531,
skipped_covered,,,TSING SHEUNG LANE,青尚里,2005-06-30,3130,
skipped_covered,,,TSING SHEUNG ROAD,青尚路,1995-11-10,4653,
skipped_covered,,,TSING SHEUNG ROAD,青尚路,2004-12-17,8103,
skipped_covered,,,TSING SIN STREET,青善街,1984-11-30,3531,
skipped_covered,,,TSING SUM STREET,清心街,1986-09-12,3157,
skipped_covered,,,TSING TAI ROAD,青泰路,1984-11-30,3530,
skipped_covered,,,TSING TAI ROAD,青泰路,1996-02-16,806,
skipped_covered,,,TSING TAI ROAD,青泰路,1996-03-08,1157,
skipped_covered,,,TSING TIM STREET,清甜街,1988-07-22,2353,
skipped_covered,,,TSING TIN INTERCHANGE,青田交匯處,2020-12-31,7695,
skipped_covered,,,TSING TIN ROAD,青田路,1990-11-30,4336,
skipped_covered,,,TSING TO PATH,青桃徑,1986-08-15,2819,
skipped_covered,,,TSING TSUEN ROAD,青荃路,1987-12-24,4315,
skipped_covered,,,TSING WU SQUARE,青湖坊,1984-11-30,3531,
skipped_covered,,,TSING WUI STREET,青匯街,1984-11-30,3531,
skipped_covered,,,TSING WUN ROAD,青雲路,1977-12-23,3134,
skipped_covered,,,TSING YAN STREET,青茵街,1991-02-08,503,
skipped_covered,,,TSING YEUNG CIRCUIT,青楊街,1983-01-28,326,
skipped_covered,,,TSING YI HEUNG SZE WUI ROAD,青衣鄉事會路,1979-07-06,1702,
skipped_covered,,,TSING YI HEUNG SZE WUI ROAD,青衣鄉事會路,1986-09-12,3157,
skipped_covered,,,TSING YI HEUNG SZE WUI ROAD,青衣鄉事會路,2002-02-22,1175,
skipped_covered,,,TSING YI HONG WAN ROAD,青衣航運路,2003-12-05,8748,
skipped_covered,,,TSING YI HONG WAN ROAD,青衣航運路,2009-12-18,7995,
skipped_covered,,,TSING YI INTERCHANGE,青衣交匯處,2002-02-22,1175,
skipped_covered,,,TSING YI NORTH COASTAL ROAD,青衣北岸公路,1999-06-25,3548,
skipped_covered,,,TSING YI ROAD,青衣路,1979-07-06,1702,
skipped_covered,,,TSING YI ROAD,青衣路,1983-12-02,3793,
skipped_covered,,,TSING YI ROAD,青衣路,2003-08-29,5946,
skipped_covered,,,TSING YI ROAD WEST,青衣西路,1988-07-22,2353,
skipped_covered,,,TSING YICK ROAD,青亦路,2014-05-09,2737,
skipped_covered,,,TSING YIN STREET,青賢街,1983-01-28,326,
skipped_covered,,,TSING YIN STREET,青賢街,1989-06-09,1978,
skipped_covered,,,TSING YING ROAD,青盈路,2013-03-01,1161,
skipped_covered,,,TSING YIP STREET,青葉街,1986-09-12,3157,
skipped_covered,,,TSING YU STREET,清譽街,1986-09-12,3157,
skipped_covered,,,TSING YU STREET,清譽街,1991-02-22,648,
skipped_covered,,,TSING YUEN STREET,靖遠街,1930-05-02,262,
skipped_covered,,,TSING YUEN STREET,靖遠街,1961-11-10,1975,
skipped_covered,,,TSING YUNG STREET,青榕街,1984-11-30,3531,
skipped_covered,,,TSIU KENG ROAD,蕉徑路,2008-05-02,2892,
skipped_covered,,,TSO KUNG SQUARE,曹公坊,1963-06-21,1134,
skipped_covered,,,TSO KUNG STREET,曹公街,1963-06-21,1134,
skipped_covered,,,TSO WO ROAD,早禾路,1994-04-22,1429,
skipped_covered,,,TSOI TAK STREET,載德街,1930-03-07,138,
skipped_covered,,,TSOK POK HANG ROAD,作壆坑路,1982-12-17,3954,
skipped_covered,,,TSUEN FU STREET,荃富街,1980-11-28,3731,
skipped_covered,,,TSUEN FU STREET,荃富街,1981-02-20,596,
skipped_covered,,,TSUEN FU STREET,荃富街,1995-06-01,2020,
skipped_covered,,,TSUEN HING PATH,荃興徑,1972-09-15,2305,
skipped_covered,,,TSUEN KAM INTERCHANGE,荃錦交匯處,1983-11-04,3497,
skipped_covered,,,TSUEN KAM INTERCHANGE,荃錦交匯處,1990-04-06,1265,
skipped_covered,,,TSUEN KING CIRCUIT,荃景圍,1980-11-28,3731,
skipped_covered,,,TSUEN KING CIRCUIT,荃景圍,1992-11-20,4151,
skipped_covered,,,TSUEN KWAI STREET,荃貴街,1980-11-28,3731,
skipped_covered,,,TSUEN KWAI STREET,荃貴街,1995-06-01,2020,
skipped_covered,,,TSUEN LOK STREET,荃樂街,1973-03-16,704,
skipped_covered,,,TSUEN NAM ROAD,村南道,1969-12-24,2561,
skipped_covered,,,TSUEN NAM ROAD,村南道,1984-10-19,3072,
skipped_covered,,,TSUEN NAM ROAD,村南道,1985-07-26,2430,
skipped_covered,,,TSUEN TSING INTERCHANGE,荃青交匯處,2001-04-06,2270,
skipped_covered,,,TSUEN WAH STREET,荃華街,1980-11-28,3731,
skipped_covered,,,TSUEN WAH STREET,荃華街,1995-06-01,2020,
skipped_covered,,,TSUEN WAN MARKET STREET,荃灣街市街,1938-04-14,299,
skipped_covered,,,TSUEN WAN MARKET STREET,荃灣街市街,1962-11-23,2378,
skipped_covered,,,TSUEN WAN MARKET STREET,荃灣街市街,1985-11-01,3646,
skipped_covered,,,TSUEN WAN ROAD,荃灣路,1981-09-18,2793,
skipped_covered,,,TSUEN WAN ROAD,荃灣路,1986-08-15,2818,
skipped_covered,,,TSUEN WAN ROAD,荃灣路,2001-08-03,4785,
skipped_covered,,,TSUEN WING STREET,荃榮街,1980-11-28,3731,
skipped_covered,,,TSUEN WING STREET,荃榮街,2003-05-09,3137,
skipped_covered,,,TSUEN YIP STREET,荃業街,1987-12-24,4316,
skipped_covered,,,TSUI FUNG STREET,翠鳳街,1963-11-08,2197,
skipped_covered,,,TSUI HING STREET,翠興街,1984-04-19,1193,
skipped_covered,,,TSUI KING STREET,翠景街,1983-03-18,872,
skipped_covered,,,TSUI LAM ROAD,翠琳路,1988-07-22,2355,
skipped_covered,,,TSUI MAN STREET,聚文街,1930-03-07,138,
skipped_covered,,,TSUI PING ROAD,翠屏道,1957-02-22,264,
skipped_covered,,,TSUI SING ROAD,聚星路,2003-05-30,3665,
skipped_covered,,,TSUI WAN STREET,翠灣街,1991-06-07,1960,
skipped_covered,,,TSUI WAN STREET,翠灣街,1996-11-22,5409,
skipped_covered,,,TSUN FAT STREET,駿發街,1959-04-17,548,
skipped_covered,,,TSUN FU STREET,巡撫街,1958-06-06,770,
skipped_covered,,,TSUN KING ROAD,駿景路,1995-07-28,2928,
skipped_covered,,,TSUN KING ROAD,駿景路,2005-06-03,2641,
skipped_covered,,,TSUN WEN ROAD,震寰路,1977-05-27,1189,
skipped_covered,,,TSUN WEN ROAD,震寰路,1983-01-28,326,
skipped_covered,,,TSUN WEN ROAD,震寰路,1984-11-30,3531,
skipped_covered,,,TSUN WEN ROAD,震寰路,1990-11-02,3965,
skipped_covered,,,TSUN YIP LANE,駿業里,1957-02-22,264,
skipped_covered,,,TSUN YIP STREET,駿業街,1957-02-22,264,
skipped_covered,,,TSUN YUEN STREET,晉源街,1930-03-07,138,
skipped_covered,,,TSUNG MAN STREET,崇文街,1956-06-29,805,
skipped_covered,,,TSUNG TAU HA ROAD,松頭下路,1981-06-12,1685,
skipped_covered,,,TSZ LOI LANE,紫來里,1961-05-19,850,
skipped_covered,,,TSZ LUN ROAD,紫麟路,2024-08-23,4962,
skipped_covered,,,TSZ MI ALLEY,紫薇街,1976-03-12,580,
skipped_covered,,,TSZ TIN ROAD,紫田路,1990-11-30,4336,
skipped_covered,,,TSZ TIN ROAD,紫田路,2020-10-23,6117,
skipped_covered,,,TSZ WAH LANE,慈華里,1971-01-22,139,
skipped_covered,,,TSZ WAN SHAN ROAD,慈雲山道,1966-06-30,1684,
skipped_covered,,,TUEN FAT ROAD,屯發路,1984-11-30,3531,
skipped_covered,,,TUEN FAT ROAD,屯發路,1990-11-02,3963,
skipped_covered,,,TUEN FU ROAD,屯富路,1996-02-16,804,
skipped_covered,,,TUEN FU ROAD,屯富路,1999-04-09,1946,
skipped_covered,,,TUEN HI ROAD,屯喜路,1986-08-15,2819,
skipped_covered,,,TUEN HING ROAD,屯興路,1986-08-15,2819,
skipped_covered,,,TUEN HING ROAD,屯興路,1997-09-12,1252,
skipped_covered,,,TUEN HOP STREET,屯合街,1989-06-09,1978,
skipped_covered,,,TUEN KWAI ROAD,屯貴路,1999-04-09,1944,
skipped_covered,,,TUEN KWAI ROAD,屯貴路,2002-01-25,611,
skipped_covered,,,TUEN LEE STREET,屯利街,1984-11-30,3531,
skipped_covered,,,TUEN LOK LANE,屯樂里,2021-12-03,7633,
skipped_covered,,,TUEN LUNG STREET,屯隆街,1984-11-30,3531,
skipped_covered,,,TUEN MUN CHEK LAP KOK TUNNEL ROAD,屯門赤鱲角隧道公路,2020-11-06,6474,
skipped_covered,,,TUEN MUN HEUNG SZE WUI ROAD,屯門鄉事會路,1975-08-01,1693,
skipped_covered,,,TUEN MUN HEUNG SZE WUI ROAD,屯門鄉事會路,1983-01-28,326,
skipped_covered,,,TUEN MUN HEUNG SZE WUI ROAD,屯門鄉事會路,1990-11-02,3963,
skipped_covered,,,TUEN MUN HEUNG SZE WUI ROAD,屯門鄉事會路,1991-07-19,2513,
skipped_covered,,,TUEN MUN ROAD,屯門公路,1979-01-26,262,
skipped_covered,,,TUEN MUN ROAD,屯門公路,1992-01-10,164,
skipped_covered,,,TUEN MUN ROAD,屯門公路,1994-12-09,4724,
skipped_covered,,,TUEN ON LANE,屯安里,1999-04-09,1944,
skipped_covered,,,TUEN SHING STREET,屯盛街,1984-11-30,3531,
skipped_covered,,,TUEN SHUN STREET,屯順街,1989-06-09,1978,
skipped_covered,,,TUEN TSING LANE,屯青里,1991-07-19,2512,
skipped_covered,,,TUEN WUI STREET,屯匯街,1989-06-09,1978,
skipped_covered,,,TUEN YAN STREET,屯仁街,1990-11-02,3963,
skipped_covered,,,TUEN YEE STREET,屯義街,1990-11-02,3962,
skipped_covered,,,TUN YU ROAD,惇裕路,2006-07-14,4443,
skipped_covered,,,TUNG CHAU STREET,通州街,1927-11-25,699,
skipped_covered,,,TUNG CHAU STREET,通州街,1976-06-18,1301,
skipped_covered,,,TUNG CHAU WEST STREET,通州西街,1976-06-18,1301,
skipped_covered,,,TUNG CHEONG STREET,東昌街,1999-10-08,5858,
skipped_covered,,,TUNG CHEONG STREET,東昌街,2020-08-07,4507,
skipped_covered,,,TUNG CHI STREET,童子街,1964-05-29,1346,
skipped_covered,,,TUNG CHI STREET,童子街,1966-03-11,687,
skipped_covered,,,TUNG CHOI STREET,通菜街,1924-08-29,492,
skipped_covered,,,TUNG CHUNG EASTERN INTERCHANGE,東涌東交匯處,1997-04-25,2008,
skipped_covered,,,TUNG CHUNG ROAD,東涌道,1969-12-05,2429,
skipped_covered,,,TUNG CHUNG ROAD,東涌道,2008-07-11,4753,
skipped_covered,,,TUNG CHUNG ROAD,東涌道,2009-01-30,683,
skipped_covered,,,TUNG CHUNG ROAD NORTH,東涌道北,2008-07-11,4753,
skipped_covered,,,TUNG CHUNG WATERFRONT ROAD,東涌海濱路,1997-04-25,2008,
skipped_covered,,,TUNG CHUNG WATERFRONT ROAD,東涌海濱路,1998-06-19,2978,
skipped_covered,,,TUNG FAI ROAD,東輝路,1998-12-18,6283,
skipped_covered,,,TUNG FAI ROAD,東輝路,2019-07-26,4781,
skipped_covered,,,TUNG FAT ROAD,東發道,1967-02-24,428,
skipped_covered,,,TUNG FAT SQUARE,同發坊,1966-03-11,688,
skipped_covered,,,TUNG FONG STREET,東方街,1924-08-29,492,
skipped_covered,,,TUNG FUK ROAD,同福路,2009-08-14,5125,
skipped_covered,,,TUNG HEI ROAD,東喜道,1987-04-16,1306,
skipped_covered,,,TUNG HEI ROAD,東喜道,1991-06-07,1960,
skipped_covered,,,TUNG KIN ROAD,東健道,1997-07-25,385,
skipped_covered,,,TUNG KWONG ROAD,東光道,1967-02-24,428,
skipped_covered,,,TUNG LAM TERRACE,東林台,1998-05-29,2631,
skipped_covered,,,TUNG LEI PATH,東籬徑,2019-04-26,2870,
skipped_covered,,,TUNG LEI ROAD,東利道,1967-02-24,428,
skipped_covered,,,TUNG LEUNG LANE,棟樑里,1993-04-30,1435,
skipped_covered,,,TUNG LEUNG ROAD,棟樑路,1993-04-30,1435,
skipped_covered,,,TUNG LO WAN DRIVE,銅鑼灣徑,1975-09-19,2060,
skipped_covered,,,TUNG LO WAN HILL ROAD,銅鑼灣山路,1976-08-13,1741,
skipped_covered,,,TUNG LO WAN HILL ROAD,銅鑼灣山路,1981-09-18,2794,
skipped_covered,,,TUNG LO WAN ROAD,銅鑼灣道,1935-06-21,490,
skipped_covered,,,TUNG LOK STREET,同樂街,1977-12-02,2944,
skipped_covered,,,TUNG LUNG ROAD,東隆道,1967-02-24,428,
skipped_covered,,,TUNG MAU SQUARE,同茂坊,1966-03-11,688,
skipped_covered,,,TUNG MING STREET,通明街,1957-02-22,264,
skipped_covered,,,TUNG MING STREET,通明街,1976-04-02,721,
skipped_covered,,,TUNG ON STREET,東安街,1926-02-12,68,
skipped_covered,,,TUNG ON STREET,東安街,1926-04-16,202,
skipped_covered,,,TUNG SAU SQUARE,同秀坊,1966-03-11,688,
skipped_covered,,,TUNG SHAN TERRACE,東山臺,1962-04-19,869,
skipped_covered,,,TUNG SING ROAD,東勝道,1925-10-23,608,
skipped_covered,,,TUNG SING ROAD,東勝道,1959-05-08,628,
skipped_covered,,,TUNG STREET,東街,1909-03-19,184,
skipped_covered,,,TUNG TAI LANE,東泰里,1967-02-24,428,
skipped_covered,,,TUNG TAU TSUEN ROAD,東頭村道,1963-11-08,2197,
skipped_covered,,,TUNG TAU WAN ROAD,東頭灣道,1933-11-10,727,
skipped_covered,,,TUNG TSING ROAD,東正道,1967-02-24,428,
skipped_covered,,,TUNG TSZ ROAD,洞梓路,1970-04-03,713,
skipped_covered,,,TUNG TSZ ROAD,洞梓路,2009-03-06,1502,
skipped_covered,,,TUNG TSZ SHAN ROAD,洞梓山路,1997-01-24,424,
skipped_covered,,,TUNG WAN ROAD,東灣路,1984-01-20,204,
skipped_covered,,,TUNG WAN TAU ROAD,東灣頭路,1983-11-04,3496,
skipped_covered,,,TUNG WING ROAD,東榮路,2017-03-10,1273,
skipped_covered,,,TUNG WO STREET,同和街,1996-11-08,5164,
skipped_covered,,,TUNG WONG ROAD,東旺道,1997-07-25,385,
skipped_covered,,,TUNG WUI ROAD,東匯路,2002-11-15,7434,
skipped_covered,,,TUNG YAN STREET,同仁街,1957-02-22,264,
skipped_covered,,,TUNG YIU ROAD,東耀路,2019-07-26,4779,
skipped_covered,,,TUNG YUEN STREET,東源街,1967-03-17,603,
skipped_covered,,,TWEED ROAD,陶域道,1951-08-03,798,
skipped_covered,,,U LAM TERRACE,儒林臺,2016-07-29,4332,
skipped_covered,,,UN CHAU STREET,元州街,1923-09-28,411,
skipped_covered,,,UN CHAU STREET,元州街,2007-05-11,3077,
skipped_covered,,,UN CHAU STREET,元州街,2017-12-22,9867,
skipped_covered,,,UN FUK LANE,元福里,1967-07-14,1517,
skipped_covered,,,UN FUK LANE,元福里,1967-12-08,2628,
skipped_covered,,,UNIVERSAL GATE ROAD,普門路,2013-08-23,4994,
skipped_covered,,,UNIVERSITY ROAD,大學道,1991-07-05,2295,
skipped_covered,,,UPPER STATION STREET,差館上街,1887-09-03,356,
skipped_covered,,,VALLEY ROAD,山谷道,1933-07-14,481,
skipped_covered,,,VENTRIS ROAD,雲地利道,1926-01-29,46,
